මම තෑග්ග වර්ණවත් කඩදාසිවලින් එතුවෙමි.,මම තෑග්ග වර්ණවත් කඩදාසිවලින් එතුවාය,වර්ණවත් මම තෑග්ග එතුවෙමි කඩදාසිවලින් .
අපි අවුරුද්දේ ඉලක්ක ලැයිස්තුවක් හැදුවෙමු.,අපි අවුරුද්දේ ඉලක්ක ලැයිස්තුවක් හැදුවෙමි,අවුරුද්දේ ලැයිස්තුවක් අපි ඉලක්ක  හැදුවෙමු.
මම පළමු වතාවට විදේශගත වුනෙමි.,මම පළමු වතාවට විදේශගත වුන්නාහ,විදේශගත මම පළමු වතාවට වුනෙමි.
අපි සවස් කාලයේ කඳුකරයේ ඇවිද්දෙමු.,අපි සවස් කාලයේ කඳුකරයේ ඇවිද්දෙමු., කාලයේ අපි කඳුකරයේ සවස්  ඇවිද්දෙමු.
මම ඉරිදා මගේ මිතුරන් සමඟ පාපන්දු ක්‍රීඩා කළෙමි.,මම ඉරිදා මගේ මිතුරන් සමඟ පාපන්දු ක්‍රීඩා කළහ,මිතුරන් කළෙමි මම සමඟ ඉරිදා මගේ  පාපන්දු ක්‍රීඩා .
විශාල ඕක් ගස යට අපි විනෝද චාරිකාවක් ගත කළෙමු.,විශාල ඕක් ගස යට අපි විනෝද චාරිකාවක් ගත කළෙමි,විශාල යට අපි විනෝද ඕක් ගස  චාරිකාවක් ගත කළෙමු.
මම මගේ බල්ලා උද්‍යානය හරහා ඇවිද ගියෙමි.,මම මගේ බල්ලා උද්‍යානය හරහා ඇවිද ගියහ,උද්‍යානය හරහා මගේ මම බල්ලා  ඇවිද ගියෙමි.
අපි අපේ පවුලේ අය සමඟ නිවාඩු දින සැමරුවෙමු.,අපි අපේ පවුලේ අය සමඟ නිවාඩු දින සැමරුවා,අපේ සමඟ නිවාඩු දින අපි පවුලේ අය සැමරුවෙමු.
මම සති අන්තයේ මගේ විනෝදාංශයේ වැඩ කලෙමි.,මම සති අන්තයේ මගේ විනෝදාංශයේ වැඩ කලහ,සති මගේ විනෝදාංශයේ මම  අන්තයේ  වැඩ කලෙමි.
ඔහු වැවේ නාන්න ගියේය.,ඔහු වැවේ නාන්න ගියා, ගියේය ඔහු නාන්න වැවේ.
මම මගේ ප්‍රියතම රූපවාහිනී වැඩසටහන්වලට සම්බන්ධ වුනෙමි.,මම මගේ ප්‍රියතම රූපවාහිනී වැඩසටහන්වලට සම්බන්ධ වුනා,මගේ ප්‍රියතම වැඩසටහන්වලට මම  රූපවාහිනී  සම්බන්ධ වුනෙමි.
අපි අලුත් අවන්හලකින් ලස්සන දිවා ආහාරය ගත්තෙමු.,අපි අලුත් අවන්හලකින් ලස්සන දිවා ආහාරය ගත්තෙමි, දිවා ආහාරය අපි අලුත් අවන්හලකින් ලස්සන ගත්තෙමු.
මම අසල්වැසි ප්‍රදේශය වටා ඇවිදීමට ගියෙමි.,මම අසල්වැසි ප්‍රදේශය වටා ඇවිදීමට ගියෙමු,වටා ඇවිදීමට මම  ප්‍රදේශය අසල්වැසි ගියෙමි.
අපි හවස් වරුව බෝඩ් ක්‍රීඩා කරමින් ගත කලෙමු.,අපි හවස් වරුව බෝඩ් ක්‍රීඩා කරමින් ගත කලහ,බෝඩ්  ගත ක්‍රීඩා අපි හවස් වරුව කරමින් කලෙමු.
මම මගේ සහෝදරියගේ ව්‍යාපෘතියට උදව් කලෙමි.,මම මගේ සහෝදරියගේ ව්‍යාපෘතියට උදව් කලෙමි.,සහෝදරියගේ මම මගේ ව්‍යාපෘතියට උදව් කලෙමි.
ඔවුන් නිවාඩු කාලය සඳහා චාරිකාවක් සංවිදානය කර ඇත.,ඔවුන් නිවාඩු කාලය සඳහා චාරිකාවක් සංවිදානය කරලා,නිවාඩු  චාරිකාවක් ඔවුන් කාලය සඳහා කර සංවිදානය  ඇත.
වලාකුළු අහස හරහා පාවෙන අයුරු මම බලා සිටියෙමි.,වලාකුළු අහස හරහා පාවෙන අයුරු මම බලා සිටියා,වලාකුළු අහස  අයුරු මම බලා හරහා පාවෙන සිටියෙමි.
අපි සත්තු බලන්න සත්තු වත්තට ගියෙමු.,අපි සත්තු බලන්න සත්තු වත්තට ගියා,වත්තට සත්තු අපි  බලන්න සත්තු ගියෙමු.
මම අද හවස කෙටි නින්දක් ගත්තෙමි.,මම අද හවස කෙටි නින්දක් ගත්තා, අද කෙටි නින්දක් මම හවස ගත්තෙමි.
අපි විනෝද උද්‍යානයේ හොඳ කාලයක් ගත කළෙමු.,අපි විනෝද උද්‍යානයේ හොඳ කාලයක් ගත කළහ, උද්‍යානයේ විනෝද අපි කාලයක් හොඳ ගත කළෙමු.
ඇය මට කැෆේ එකේදී කෝපි බොන්න මුණගැහුණාය.,ඇය මට කැෆේ එකේදී කෝපි බොන්න මුණගැහුණා,කෝපි එකේදී  ඇය බොන්න මට කැෆේ  මුණගැහුණාය.
අපි හොඳ අරමුණක් වෙනුවෙන් පුණ්‍ය කටයුත්තකට සහභාගි වුනෙමු.,අපි හොඳ අරමුණක් වෙනුවෙන් පුණ්‍ය කටයුත්තකට සහභාගි වුනා, හොඳ  පුණ්‍ය කටයුත්තකට අපි අරමුණක් වෙනුවෙන් සහභාගි වුනෙමු.
මම ආශ්වාදය සඳහා පැරණි සඟරා දෙස බැලුවෙමි.,මම ආශ්වාදය සඳහා පැරණි සඟරා දෙස බැලුවෙමු, සඳහා පැරණි ආශ්වාදය මම  සඟරා දෙස බැලුවෙමි.
අපි රාත්‍රිය තරු යට කඳවුරු බැඳගෙන ගත කළෙමු.,අපි රාත්‍රිය තරු යට කඳවුරු බැඳගෙන ගත කළහ, රාත්‍රිය කඳවුරු අපි බැඳගෙන තරු යට  ගත කළෙමු.
මම මගේ පවුලේ අයට උදේ ආහාරය සූදානම් කළෙමි.,මම මගේ පවුලේ අයට උදේ ආහාරය සූදානම් කළෙමි.,මගේ පවුලේ ආහාරය මම  සූදානම් අයට උදේ කළෙමි.
අපි මුහුදු වෙරළේ නිහඬ උදෑසනක් ගත කෙලමි.,අපි මුහුදු වෙරළේ නිහඬ උදෑසනක් ගත කෙලහි, මුහුදු උදෑසනක් ගත අපි වෙරළේ නිහඬ  කෙලමි.
මම මුළු හවස පුරාම මගේ ව්‍යාපෘතියේ වැඩ කළෙමු.,මම මුළු හවස පුරාම මගේ ව්‍යාපෘතියේ වැඩ කලා,මුළු පුරාම හවස  මම  ව්‍යාපෘතියේ මගේ  වැඩ කළෙමු.
ඔවුන්ගේ සංචාරයේදී ඔවුහු ඓතිහාසික ස්ථානයකට ගියහ.,ඔවුන්ගේ සංචාරයේදී ඔවුහු ඓතිහාසික ස්ථානයකට ගියා,ඔවුන්ගේ ඓතිහාසික සංචාරයේදී ඔවුහු  ස්ථානයකට ගියහ.
වඩා හොඳ ඵලදායිතාවයක් සඳහා මම මගේ මේසය සංවිධානය කළෙමි.,වඩා හොඳ ඵලදායිතාවයක් සඳහා මම මගේ මේසය සංවිධානය කළහ.,වඩා හොඳ මම මගේ ඵලදායිතාවයක් මේසය  සඳහා  සංවිධානය කළෙමි.
අපි රාත්‍රී ආහාරය  උඩුමහලේ ලස්සන අවන්හලකින් ලබා ගත්තෙමු.,අපි රාත්‍රී ආහාරය  උඩුමහලේ ලස්සන අවන්හලකින් ලබා ගත්තෙමි,රාත්‍රී උඩුමහලේ ආහාරය  ලබා ගත්තෙමු අපි ලස්සන අවන්හලකින්.
මම ඊයේ ඔන්ලයින් යෝග පන්තියකට සම්බන්ධ වුණෙමි.,මම ඊයේ ඔන්ලයින් යෝග පන්තියකට සම්බන්ධ වුණහ, පන්තියකට ඊයේ ඔන්ලයින් යෝග  මම සම්බන්ධ වුණෙමි.
අපි අභ්‍යවකාශ ගවේෂණ ගැන වාර්තා චිත්‍රපටයක් බැලුවෙමු.,අපි අභ්‍යවකාශ ගවේෂණ ගැන වාර්තා චිත්‍රපටයක් බැලුවා,ගවේෂණ ගැන අපි  අභ්‍යවකාශ  චිත්‍රපටයක් වාර්තා  බැලුවෙමු.
මම අද වැඩට බස් එකේ ගියෙමි.,මම අද වැඩට බස් එකේ ගියහ,අද බස් එකේ වැඩට මම  ගියෙමි.
අපි එකට පාඩම් කරන්න පුස්තකාලෙට ගියෙමු.,අපි එකට පාඩම් කරන්න පුස්තකාලෙට ගියහ, කරන්න පුස්තකාලෙට අපි එකට පාඩම්  ගියෙමු.
මම නැවුම් පාන් ගන්න බේකරිය ළඟ නතර වුනෙමි.,මම නැවුම් පාන් ගන්න බේකරිය ළඟ නතර වුනා,නැවුම් පාන් බේකරිය මම ළඟ ගන්න  නතර වුනෙමි.
අව්ව තියෙන දවසක අපි වනාන්තරය ගවේෂණය කලෙමු.,අව්ව තියෙන දවසක අපි වනාන්තරය ගවේෂණය කලහ,අව්ව වනාන්තරය තියෙන  අපි  දවසක ගවේෂණය  කලෙමු.
මම ආදරය කතා කියවන නව විනෝදාංශයක් ඇරබුවෙමි.,මම ආදරය කතා කියවන නව විනෝදාංශයක් ඇරබුවෙමි.,ආදරය මම කතා  කියවන නව විනෝදාංශයක් ඇරබුවෙමි.
අපි ගිය සති අන්තයේ කෑම උත්සවයකට ගියෙමු.,අපි ගිය සති අන්තයේ කෑම උත්සවයකට ගියහ, කෑම උත්සවයකට අපි ගිය  අන්තයේ  සති ගියෙමු.
මම තාක්‍ෂණය පිළිබඳ අතථ්‍ය සම්මන්ත්‍රණයකට සහභාගි වුනෙමි.,මම තාක්‍ෂණය පිළිබඳ අතථ්‍ය සම්මන්ත්‍රණයකට සහභාගි වුනාහු, පිළිබඳ අතථ්‍ය  මම  සහභාගි තාක්‍ෂණය සම්මන්ත්‍රණයකට වුනෙමි.
අපි වෙරළ දිගේ මාර්ග සංචාරයක් කලෙමු.,අපි වෙරළ දිගේ මාර්ග සංචාරයක් කලහ,සංචාරයක්  වෙරළ දිගේ අපි  මාර්ග කලෙමු.
මම වැව අසල නිස්කලංක හැන්දෑවක් ගත කළෙමි.,මම වැව අසල නිස්කලංක හැන්දෑවක් ගත කලාය, අසල  මම හැන්දෑවක් වැව  ගත නිස්කලංක කළෙමි.
අපි ක්‍රියාශීලීව සිටීමට දේශීය ශාරීරික යෝග්‍යතා සමාජයකට සම්බන්ධ වුනෙමු.,අපි ක්‍රියාශීලීව සිටීමට දේශීය ශාරීරික යෝග්‍යතා සමාජයකට සම්බන්ධ වූවා,සිටීමට දේශීය සමාජයක අපි  ශාරීරික ක්‍රියාශීලීව යෝග්‍යතා ට සම්බන්ධ වුනෙමු.
මම උදේ ආහාරය සඳහා පළතුරු සලාදයක් සූදානම් කළෙමි.,මම උදේ ආහාරය සඳහා පළතුරු සලාදයක් සූදානම් කලාය,සලාදයක් උදේ  ආහාරය මම  සඳහා පළතුරු සූදානම් කළෙමි.
අපි පයින්ම නගරය ගවේෂණය කලෙමු.,අපි පයින්ම නගරය ගවේෂණය කලහ,නගරය ගවේෂණය පයින්ම  කලෙමු අපි .
මම නව කුසලතා ඉගෙන ගැනීමට නව පන්තියකට ගියෙමි.,මම නව කුසලතා ඉගෙන ගැනීමට නව පන්තියකට ගියාය, කුසලතා ඉගෙන මම ගැනීමට නව පන්තියකට ගියෙමි.
අපි උද්‍යානය හරහා විවේකීව ඇවිද ගියෙමු.,අපි උද්‍යානය හරහා විවේකීව ඇවිද ගියහ, විවේකීව ඇවිද උද්‍යානය හරහා  ගියෙමු අපි.
මම අලුත් පොත් කියවන්න පොත් සමාජයකට සම්බන්ධ වුනෙමි.,මම අලුත් පොත් කියවන්න පොත් සමාජයකට සම්බන්ධ වුනෙමු,පොත් කියවන්න මම  අලුත්  පොත් සමාජයකට සම්බන්ධ වුනෙමි.
අපි කණ්ඩායමක් විදියට එකට රෑ කෑම හැදුවෙමු.,අපි කණ්ඩායමක් විදියට එකට රෑ කෑම හැදුවා,රෑ කෑම විදියට එකට අපි   කණ්ඩායමක්  හැදුවෙමු.
මම පොලොන්නරුවේ ගොස් කෞතුකාගාර කිහිපයක් නැරඹුවෙමි.,මම පොලොන්නරුවේ ගොස් කෞතුකාගාර කිහිපයක් නැරඹුවා,ගොස් කෞතුකාගාර මම  පොලොන්නරුවේ  කිහිපයක් නැරඹුවෙමි.
අපි ගිනි උදුන ළඟ කාඩ් ක්‍රීඩා කළෙමු..,අපි ගිනි උදුන ළඟ කාඩ් ක්‍රීඩා කළහ,ළඟ කාඩ් ගිනි උදුන ක්‍රීඩා කළෙමු අපි  ..
මම නැවුම් නිෂ්පාදන සඳහා ගොවි වෙළෙඳපොළ අසල නතර කළෙමි.,මම නැවුම් නිෂ්පාදන සඳහා ගොවි වෙළෙඳපොළ අසල නතර කළෙමු,නිෂ්පාදන සඳහා ගොවි මම නැවුම්  වෙළෙඳපොළ අසල නතර කළෙමි.
අපි උද්‍යානයේ විනෝද චාරිකාවක් සඳහා එකට කාලය ගත කළෙමු.,අපි උද්‍යානයේ විනෝද චාරිකාවක් සඳහා එකට කාලය ගත කළහ, උද්‍යානයේ චාරිකාවක් අපි සඳහා විනෝද  එකට කාලය ගත කළෙමු.
මම මගේ මිතුරියගේ නිවස අලංකාර කිරීමට උදව් කළෙමි.,මම මගේ මිතුරියගේ නිවස අලංකාර කිරීමට උදව් කලා,මිතුරියගේ මගේ   කිරීමට උදව් මම  නිවස අලංකාර කළෙමි.
අපි සති අන්තයේ වෙරළට ගියෙමු.,අපි සති අන්තයේ වෙරළට ගියහ, අන්තයේ සති  ගියෙමු  අපි වෙරළට.
මම බැල්කනියේ ඉඳන් හිරු උදාව බැලුවෙමි.,මම බැල්කනියේ ඉඳන් හිරු උදාව බැලුවා,ඉඳන් හිරු බැල්කනියේ  මම  උදාව බැලුවෙමි.
සාදය අතරතුර අපට අලුත් මිතුරෝ හමුවූහ .,සාදය අතරතුර අපට අලුත් මිතුරෝ හමුවූහ .,සාදය අපට අලුත් අතරතුර  මිතුරෝ හමුවූහ .
මම නව ධාවන සපත්තු යුගලයක් මිලදී ගත්තෙමි.,මම නව ධාවන සපත්තු යුගලයක් මිලදී ගයය,නව යුගලයක් මිලදී ධාවන සපත්තු  ගත්තෙමි මම .
අපි නව තියටර් එකේ ප්‍රසංගයකට සහභාගි වුනෙමු.,අපි නව තියටර් එකේ ප්‍රසංගයකට සහභාගි වුන්නේය,නව  ප්‍රසංගයකට සහභාගි අපි  තියටර් එකේ වුනෙමු.
මම යාළුවො සමග පයින් ගියෙමි.,මම යාළුවො සමග පයින් ගියහ, පයින් යාළුවො  ගියෙමි  සමග මම
අපි ගමනට කළ යුතු දේවල් ලැයිස්තුවක් හැදුවෙමු.,අපි ගමනට කළ යුතු දේවල් ලැයිස්තුවක් හැදුවා,ගමනට දේවල් කළ  අපි  හැදුවෙමු යුතු  ලැයිස්තුවක්
මම තෑගි මිලදී ගැනීම සඳහා සාප්පුව වටා ඇවිද ගියෙමි.,මම තෑගි මිලදී ගැනීම සඳහා සාප්පුව වටා ඇවිද ගියහ,තෑගි ම සඳහා  මිලදී ගැනී වටා මම ඇවිද සාප්පුව ගියෙමි.
අපි කෝපි බොන්න කැෆේ එක එකකට ගොඩ වුනෙමු.,අපි කෝපි බොන්න කැෆේ එක එකකට ගොඩ වන්නේය, කෝපි එකකට ගොඩ බොන්න අපි කැෆේ එක  වුනෙමු.
මම දහවල් මගේ සහෝදර සහෝදරියන් සමඟ ගත කළෙමි.,මම දහවල් මගේ සහෝදර සහෝදරියන් සමඟ ගත කළෙමු,දහවල් සහෝදර සහෝදරියන්  මම  මගේ  සමඟ ගත කළෙමි.
අපි සති අන්තයේ නිවාඩුවක් ගත කිරීම සඳහා කඳුකරයේ කුටියක් කුලියට ගත්තෙමු.,අපි සති අන්තයේ නිවාඩුවක් ගත කිරීම සඳහා කඳුකරයේ කුටියක් කුලියට ගත්තෙමි,සති අන්තයේ  කිරීම අපි සඳහා නිවාඩුවක් ගත කඳුකරයේ  කුලියට කුටියක් ගත්තෙමු.
මම සාලයේ ගෘහ භාණ්ඩ නැවත සකස් කළෙමි.,මම සාලයේ ගෘහ භාණ්ඩ නැවත සකස් කළෙහු,ගෘහ භාණ්ඩ සාලයේ  මම නැවත සකස් කළෙමි.
අපි ගෙදර ඉඳන් චිත්‍රපට බලලා නිස්කලංක හැන්දෑවක් ගත කළෙමු.,අපි ගෙදර ඉඳන් චිත්‍රපට බලලා නිස්කලංක හැන්දෑවක් ගත කළහ,ගෙදර බලලා නිස්කලංක අපි හැන්දෑවක් ඉඳන් චිත්‍රපට  ගත කළෙමු.
මම විදේශගත මිතුරෙකුට තැපැල් පතක් යැව්වෙමි.,මම විදේශගත මිතුරෙකුට තැපැල් පතක් යැව්වෙහු, විදේශගත තැපැල් පතක් මිතුරෙකුට  මම යැව්වෙමි.
අපි පසුගිය සති අන්තයේ ස්වේච්ඡා ක්‍රියාකාරකමකට සහභාගි වුනෙමු.,අපි පසුගිය සති අන්තයේ ස්වේච්ඡා ක්‍රියාකාරකමකට සහභාගි වුනෙමු.,අන්තයේ ස්වේච්ඡා අපි පසුගිය ක්‍රියාකාරකමකට සති  සහභාගි වුනෙමු.
මම නව වීගන් අවන්හලකින් දිවා ආහාරය ගත්තෙමි.,මම නව වීගන් අවන්හලකින් දිවා ආහාරය ගත්තෙමු,වීගන් අවන්හලකින් මම  නව  දිවා ආහාරය ගත්තෙමි.
අපි අලුත් අවුරුද්දේ ආරම්භය සැමරුවෙමු.,අපි අලුත් අවුරුද්දේ ආරම්භය සැමරුවාහ,අවුරුද්දේ අලුත් සැමරුවෙමු අපි ආරම්භය 
මම ගම්බද ප්‍රදේශ ගවේෂණය කිරීමට රියක් ගත්තෙමි.,මම ගම්බද ප්‍රදේශ ගවේෂණය කිරීමට රියක් ගහහ, ප්‍රදේශ ගම්බද  කිරීමට මම ගවේෂණය  රියක් ගත්තෙමි.
අපි ප්‍රදර්ශන භාණ්ඩ අගය කරන්න කලාගාරයකට ගියෙමු.,අපි ප්‍රදර්ශන භාණ්ඩ අගය කරන්න කලාගාරයකට ගියෙමි,අපි ප්‍රදර්ශන කලාගාරයක කරන්න ට ගියෙමු භාණ්ඩ අගය .
සීතල හැන්දෑවට මගේ ජැකට් එක රැගෙන එන්න මම වග බලා ගත්තෙමි.,සීතල හැන්දෑවට මගේ ජැකට් එක රැගෙන එන්න මම වග බලා ගත්තෙමු,සීතල හැන්දෑවට රැගෙන එන්න මම වග බලා  මගේ ජැකට් එක ගත්තෙමි.
අපි රාත්‍රී ආහාරය සඳහා ගෙදර හැදූ පීසා රස වින්දෙමු.,අපි රාත්‍රී ආහාරය සඳහා ගෙදර හැදූ පීසා රස වින්දෙහි, ගෙදර හැදූ පීසා රස අපි රාත්‍රී ආහාරය සඳහා වින්දෙමු.
මම ගිනි උදුන අසල විවේක ගැනීමට ටික වේලාවක් ගත කළෙමි.,මම ගිනි උදුන අසල විවේක ගැනීමට ටික වේලාවක් ගත කළහ,උදුන විවේක ගිනි  වේලාවගැනීමට අසල මම  ටික ක් ගත කළෙමි.
අපි වරාය අසල මුහුදු ආහාර අවන්හලකට ගියෙමු.,අපි වරාය අසල මුහුදු ආහාර අවන්හලකට ගියාය,ආහාර වරාය මුහුදු  අවන්හලකට අපි අසල  ගියෙමු.
මම සිල්ලර වෙළඳසැලේ පැරණි මිතුරෙකු වෙත දිව ගියෙමි.,මම සිල්ලර වෙළඳසැලේ පැරණි මිතුරෙකු වෙත දිව ගියහ,මම සිල්ලර පැරණි මිතුරෙකු ගියෙමි වෙළඳසැලේ  වෙත දිව .
අපි ගිනි මැලයක් සාදා මාෂ්මෙලෝ බැද ගත්තෙමු.,අපි ගිනි මැලයක් සාදා මාෂ්මෙලෝ බැද ගත්තෙමි,ගිනි මාෂ්මෙලෝ මැලයක් අපි  බැද සාදා ගත්තෙමු.
මම දහවල් කාලයේදී ගෙවතු වගාවෙහි යම් කාලයක් ගත කළෙමි.,මම දහවල් කාලයේදී ගෙවතු වගාවෙහි යම් කාලයක් ගත කළෙමු,කාලයේදී ගෙවතු දහවල්  මම වගාවෙහි යම් කාලයක් ගත කළෙමි.
අපි දවස වැව ළඟ ගත කලෙමු.,අපි දවස වැව ළඟ ගත කලහ,අපි වැව ගත කලෙමු ළඟ දවස  .
මම කැලේ ඇවිදින්න ගියෙමි.,මම කැලේ ඇවිදින්න ගියහු, ඇවිදින්න ගියෙමි කැලේ මම  .
අපි කඳු අතරින් දර්ශනීය ගමනක් භුක්ති වින්දෙමු.,අපි කඳු අතරින් දර්ශනීය ගමනක් භුක්ති වින්දෙමි,කඳු දර්ශනීය අතරින් අපි භුක්ති ගමනක්  වින්දෙමු.
මම හෙට ගමනට මගේ ගමන් මල්ල සකස් කලමෙි.,මම හෙට ගමනට මගේ ගමන් මල්ල සකස් කලහ, හෙට  මල්ල මම සකස් ගමනට මගේ ගමන් කලමෙි.
ඔවුන් රාත්‍රී ආහාරය සඳහා රසවත් ගෙදර හැදූ පැස්ටා සාදයි.,ඔවුන් රාත්‍රී ආහාරය සඳහා රසවත් ගෙදර හැදූ පැස්ටා සෑදුවාය,හැදූ පැස්ටා රාත්‍රී සඳහා ඔවුන්  රසවත් ආහාරය ගෙදර  සාදයි.
මට මගේ මිතුරෝ කෝපි බොන්න ආරාදනා කලහ .,මට මගේ මිතුරෝ කෝපි බොන්න ආරාදනා කලාය,මට මිතුරෝ කෝපි මගේ බොන්න  කලහ ආරාදනා.
සංදර්ශනය නැරඹීමට අපි පයින්ම නගරය ගවේෂණය කළෙමු.,සංදර්ශනය නැරඹීමට අපි පයින්ම නගරය ගවේෂණය කළහ,සංදර්ශනය නැරඹීමට අපි ගවේෂණය පයින්ම නගරය  කළෙමු.
සවස් වරුවේ මම තටාකය අසල විවේක ගත්තෙමි.,සවස් වරුවේ මම තටාකය අසල විවේක ගත්තා,තටාකය සවස් වරුවේ අසල ගත්තෙමි මම විවේක .
අපි දෙන්නා එකට ගෙදරින් සැප පහසු උදෑසන ආහාරය ගත්තෙමු.,අපි දෙන්නා එකට ගෙදරින් සැප පහසු උදෑසන ආහාරය ගත්තෙමි, ගත්තෙමු ගෙදරින් සැප පහසු අපි උදෑසන දෙන්නා එකට ආහාරය .
මම මගේ අසල්වැසියාට ඔවුන්ගේ වගාවට උදව් කලෙමි.,මම මගේ අසල්වැසියාට ඔවුන්ගේ වගාවට උදව් කලහ, මගේ වගාවට උදව් මම අසල්වැසියාට ඔවුන්ගේ  කලෙමි.
අපි සති අන්තයේ මැරතන් තරඟයක් නැරඹුවෙමු.,අපි සති අන්තයේ මැරතන් තරඟයක් නැරඹුවෙමි., මැරතන් තරඟයක් අන්තයේ  නැරඹුවෙමු  අපි සති
මම ව්‍යායාම සඳහා අසල්වැසි ප්‍රදේශය පුරා බයිසිකල් පැද ගියෙමි.,මම ව්‍යායාම සඳහා අසල්වැසි ප්‍රදේශය පුරා බයිසිකල් පැද ගියහ,අසල්වැසි මම  ප්‍රදේශය ව්‍යායාම සඳහා පුරා බයිසිකල් පැද ගියෙමි.
අපි මල් බලන්න උද්භිද උද්‍යානයට ගියෙමු.,අපි මල් බලන්න උද්භිද උද්‍යානයට ගියෙමි,මල්  උද්භිද අපි  උද්‍යානයට බලන්න ගියෙමු.
මම නව ප්‍රදර්ශන නැරඹීමට කෞතුකාගාරයට ගියෙමි.,මම නව ප්‍රදර්ශන නැරඹීමට කෞතුකාගාරයට ගියෙමු, ප්‍රදර්ශන නැරඹීමට මම නව  කෞතුකාගාරයට ගියෙමි.
අපි ගං ඉවුරට විනෝද චාරිකාවක් ගියෙමු,අපි ගං ඉවුරට විනෝද චාරිකාවක් ගියහ, විනෝද චාරිකාවක් අපි  ගං ඉවුරට ගියෙමු
මම කියවන්න ඕන පොත් ලැයිස්තුවක් හැදුවෙමි.,මම කියවන්න ඕන පොත් ලැයිස්තුවක් හැදුවා,  පොත් ලැයිස්තුවක් මම ඕන හැදුවෙමි.
අපි දහවල් කාලයේ අලුත් ඇඳුම් මිලදී ගැත්තෙමු.,අපි දහවල් කාලයේ අලුත් ඇඳුම් මිලදී ගත්තා,අලුත් ඇඳුම් දහවල්   අපි  කාලයේ මිලදී ගැත්තෙමු.
මම ඉතාලි ආහාර පිසීමේ පන්තියකට සහභාගි වුණෙමි.,මම ඉතාලි ආහාර පිසීමේ පන්තියකට සහභාගි වුනා,ඉතාලි  පන්තියකට මම  සහභාගි ආහාර පිසීමේ වුණෙමි.
අපි ගෙවත්තේ උත්සවයක් සංවිධානය කලෙමු.,අපි ගෙවත්තේ උත්සවයක් සංවිධානය කලහ,උත්සවයක් ගෙවත්තේ  අපි  සංවිධානය කලෙමු.
මම උදෑසන උද්‍යානය වටා ඇවිදීමට ගියෙමි.,මම උදෑසන උද්‍යානය වටා ඇවිදීමට ගියෙමු, උද්‍යානය වටා උදෑසන ඇවිදීමට ගියෙමි මම .
අපි දේශීය අවන්හලක හොඳ රාත්‍රී භෝජන සංග්‍රහයක් භුක්ති වින්දෙමු.,අපි දේශීය අවන්හලක හොඳ රාත්‍රී භෝජන සංග්‍රහයක් භුක්ති වින්දෙමි,හොඳ රාත්‍රී භෝජන අපි   දේශීය අවන්හලක සංග්‍රහයක් භුක්ති වින්දෙමු.
මම මගේ චිත්‍රාගාරයේ චිත්‍ර අඳිමින් කාලය ගත කළෙමි.,මම මගේ චිත්‍රාගාරයේ චිත්‍ර අඳිමින් කාලය ගත කළෙමු,චිත්‍රාගාරයේ චිත්‍ර අඳිමින් මම  මගේ  කාලය ගත කළෙමි.
අපි සත්ව නවාතැනකට ගොස් ස්වේච්ඡාවෙන් ඉදිරිපත් වුණෙමු.,අපි සත්ව නවාතැනකට ගොස් ස්වේච්ඡාවෙන් ඉදිරිපත් වුනහ, සත්ව ස්වේච්ඡාවෙන් අපි නවාතැනකට ගොස් ඉදිරිපත් වුණෙමු.
මම ඊයේ මගේ පවුලේ අය සමඟ ප්‍රහේලිකාවක් අවසන් කළෙමි.,මම ඊයේ මගේ පවුලේ අය සමඟ ප්‍රහේලිකාවක් අවසන් කළෙමු, ඊයේ අය සමඟ  මම ප්‍රහේලිකාවක් මගේ පවුලේ  අවසන් කළෙමි.
අපි විනෝද මධ්‍යස්ථානයේ ගොල්ෆ් ක්‍රීඩා කළෙමු.,අපි විනෝද මධ්‍යස්ථානයේ ගොල්ෆ් ක්‍රීඩා කළෙමි,  ගොල්ෆ් ක්‍රීඩා අපි විනෝද මධ්‍යස්ථානයේ කළෙමු.
මම අද උදේ වැඩට ගියෙමි.,මම අද උදේ වැඩට ගියා,උදේ වැඩට මම අද  ගියෙමි.
අපි රාත්‍රිය සඳහා ආකර්ශනීය  ස්ථානයක ආහාර ගත්තෙමු.,අපි රාත්‍රිය සඳහා ආකර්ශනීය  ස්ථානයක ආහාර ගත්තා,රාත්‍රිය ස්ථානයක ආහාර අපි  සඳහා ආකර්ශනීය  ගත්තෙමු.
මම අද පැයක් ගිටාර් වාදනය පුහුණු වුණෙමි.,මම අද පැයක් ගිටාර් වාදනය පුහුණු වුණෙමු,අද වාදනය පුහුණු මම පැයක් ගිටාර්  වුණෙමි.
අපි ඊයේ රෑ සංදේශයක් නැරඹීමට ගියෙමු.,අපි ඊයේ රෑ සංදේශයක් නැරඹීමට ගියහ, ඊයේ නැරඹීමටඅපි රෑ සංදේශයක්  ගියෙමු.
මම සතියට සාප්පු සවාරි ගියෙමි.,මම සතියට සාප්පු සවාරි ගියා,සාප්පු සවාරි සතියට මම   ගියෙමි.
අපි නිවාඩු නිකේතනයේ සුන්දර දවසක් ගත කලෙමු.,අපි නිවාඩු නිකේතනයේ සුන්දර දවසක් ගත කලහ,නිවාඩු සුන්දර දවසක් අපි නිකේතනයේ  ගත කලෙමු.
